catch_ID,session_ID,month,day,year,island_code,subisland_code,site_code,lat,long,capture_time,release_time,species,band_no,recapture,band_replaced,diet,BP,uncorr_mass,mass_tare,mass_corr,culmen,skull_length,tarsus,wing,tail,sex,measurers,flagged,notes
20180513_SBI_ESP_27,20180513_SBI_ESP,5,13,2018,SBI,SBI,ESP,33.482528,-119.041599,5/14/2018 0:15,5/14/2018 0:31,BLSP,2451-41904,N,N,N,1,63,0,63,15.9,42,33.9,170,ND,ND,"JAH, JOV",N,NA
20180814_SBI_AP_07,20180814_SBI_AP,8,14,2018,SBI,SBI,AP,33.487622,-119.028535,8/15/2018 0:35,8/15/2018 0:41,BLSP,2451-41916,N,N,N,4,56,0,56,15.4,41,32.1,170,ND,ND,"JAH, JOV",N,NA
19940809_SBI_WCliffs_11,19940809_SBI_WCliffs,8,9,1994,SBI,SBI,WCliffs,33.477633,-119.042881,8/10/1994 1:57,ND,BLSP,111-112706,N,N,N,4,ND,ND,ND,ND,ND,ND,171,ND,ND,JF,N,NA
19950426_SBI_ESP_05,19950426_SBI_ESP,4,26,1995,SBI,SBI,ESP,33.482528,-119.041599,4/26/1995 21:46,ND,BLSP,111-112727,N,N,N,0,ND,ND,ND,ND,ND,ND,171,ND,ND,MS,N,NA
19950804_SBI_ESP_11,19950804_SBI_ESP,8,4,1995,SBI,SBI,ESP,33.482528,-119.041599,8/5/1995 1:20,ND,BLSP,111-112831,N,N,N,3,ND,ND,ND,ND,ND,ND,171,ND,ND,ND,N,NA
19990714_SBI_AP_06,19990714_SBI_AP,7,14,1999,SBI,SBI,AP,33.487622,-119.028535,7/14/1999 22:57,ND,BLSP,1401-56189,N,N,N,D,ND,ND,ND,ND,ND,ND,171,ND,ND,SW,N,NA
19990714_SBI_AP_29,19990714_SBI_AP,7,14,1999,SBI,SBI,AP,33.487622,-119.028535,7/15/1999 1:28,ND,BLSP,1401-56261,N,N,N,B,ND,ND,ND,ND,ND,ND,171,ND,ND,SW,N,NA
20090726_SBI_SP_05,20090726_SBI_SP,7,26,2009,SBI,SBI,SP,33.471906,-119.041719,7/26/2009 23:20,ND,BLSP,1001-21554,N,N,N,4,84,27,57,17,ND,34.4,171,ND,ND,"ALH, CEH, SAA, NAG, EM",N,NA
20090726_SBI_SP_09,20090726_SBI_SP,7,26,2009,SBI,SBI,SP,33.471906,-119.041719,7/27/2009 0:49,ND,BLSP,1001-21555,N,N,N,3,84,27,57,15.8,ND,32.9,171,ND,ND,"ALH, CEH, SAA, NAG, EM",N,NA
20150808_SBI_AP_05,20150808_SBI_AP,8,8,2015,SBI,SBI,AP,33.487622,-119.028535,8/8/2015 22:34,8/8/2015 22:39,BLSP,notbanded,ND,N,N,3,58,0,58,15.6,41.1,31.3,171,ND,ND,"JAH, MGB",Y,NA
20160601_SBI_AP_03,20160601_SBI_AP,6,1,2016,SBI,SBI,AP,33.487622,-119.028535,6/1/2016 21:54,6/1/2016 22:03,BLSP,1001-21587,N,N,N,1,61,0,61,17,43.5,32.9,171,ND,ND,"JAH, AJB",N,NA
20180707_SBI_ESP_08,20180707_SBI_ESP,7,7,2018,SBI,SBI,ESP,33.482528,-119.041599,7/7/2018 21:46,7/7/2018 21:53,BLSP,2451-41909,N,N,N,1,58,0,58,15.6,42.9,32.9,171,ND,ND,"JAH, JOV",N,NA
20180707_SBI_ESP_23,20180707_SBI_ESP,7,7,2018,SBI,SBI,ESP,33.482528,-119.041599,7/8/2018 0:31,7/8/2018 0:37,BLSP,2451-41912,N,N,N,3,58,0,58,15.7,42.2,31.3,171,ND,ND,"JAH, JOV",N,NA
19940812_SBI_ESP_04,19940812_SBI_ESP,8,12,1994,SBI,SBI,ESP,33.482528,-119.041599,8/13/1994 1:02,ND,BLSP,111-112710,N,N,N,0,ND,ND,ND,ND,ND,ND,172,ND,ND,JF,N,NA
19960717_SBI_NCliffs_31,19960717_SBI_NCliffs,7,17,1996,SBI,SBI,NCliffs,33.488461,-119.030192,7/18/1996 2:06,ND,BLSP,1401-57466,N,N,N,D,ND,ND,ND,ND,ND,ND,172,ND,ND,JR,N,NA
19960720_SBI_WCliffs_04,19960720_SBI_WCliffs,7,20,1996,SBI,SBI,WCliffs,33.477633,-119.042881,7/20/1996 23:12,ND,BLSP,1401-57471,N,N,N,D,ND,ND,ND,ND,ND,ND,172,ND,ND,"JR, SW",N,NA
19960720_SBI_WCliffs_20,19960720_SBI_WCliffs,7,20,1996,SBI,SBI,WCliffs,33.477633,-119.042881,7/21/1996 0:55,ND,BLSP,1401-57486,N,N,N,b,ND,ND,ND,ND,ND,ND,172,ND,ND,"JR, SW",N,NA
19990610_SBI_AP_28,19990610_SBI_AP,6,10,1999,SBI,SBI,AP,33.487622,-119.028535,6/11/1999 1:58,ND,BLSP,1401-55799,N,N,N,B,ND,ND,ND,ND,ND,ND,172,ND,ND,SW,N,NA
20040816_SBI_ESP_04,20040816_SBI_ESP,8,16,2004,SBI,SBI,ESP,33.482528,-119.041599,8/17/2004 1:15,8/17/2004 1:26,BLSP,1901-38507,N,N,N,0,81,26,55,14.9,42.08,32.08,172,ND,ND,JA,N,NA
20050731_SBI_AP_01,20050731_SBI_AP,7,31,2005,SBI,SBI,AP,33.487622,-119.028535,7/31/2005 22:09,ND,BLSP,1971-01722,N,N,N,4,80,19,61,ND,ND,ND,172,ND,ND,JA,N,NA
20140702_SBI_ESP_07,20140702_SBI_ESP,7,2,2014,SBI,SBI,ESP,33.482528,-119.041599,7/2/2014 22:10,7/2/2014 22:34,BLSP,1001-21567,N,N,N,3,53,0,53,15.2,ND,31.9,172,ND,ND,"JAH, MGB",N,NA
20140704_SBI_ESP_15,20140704_SBI_ESP,7,4,2014,SBI,SBI,ESP,33.482528,-119.041599,7/4/2014 22:49,7/4/2014 23:04,BLSP,1001-21569,N,N,N,5,55,0,55,14.7,ND,31.6,172,ND,ND,"JAH, MGB",N,NA
20140716_SBI_ESP_04,20140716_SBI_ESP,7,16,2014,SBI,SBI,ESP,33.482528,-119.041599,7/16/2014 22:10,7/16/2014 22:19,BLSP,1001-21572,N,N,N,3,55,0,55,16.4,ND,32,172,ND,ND,"EWW, NBH, CAC, JAH, MGB",N,NA
20150809_SBI_ESP_18,20150809_SBI_ESP,8,9,2015,SBI,SBI,ESP,33.482528,-119.041599,8/10/2015 1:32,8/10/2015 1:37,BLSP,notbanded,ND,N,N,0,60,0,60,16.4,43.4,35.6,172,ND,ND,"JAH, MGB",Y,NA
20160601_SBI_AP_08,20160601_SBI_AP,6,1,2016,SBI,SBI,AP,33.487622,-119.028535,6/1/2016 23:02,6/1/2016 23:14,BLSP,1001-21588,N,N,N,0,56,0,56,16.3,40.1,29.7,172,ND,ND,"JAH, AJB",N,NA
20180814_SBI_AP_08,20180814_SBI_AP,8,14,2018,SBI,SBI,AP,33.487622,-119.028535,8/15/2018 1:00,8/15/2018 1:07,BLSP,2451-41917,N,N,N,3,58,0,58,15.6,42,30.6,172,ND,ND,"JAH, JOV",N,NA
19950426_SBI_ESP_11,19950426_SBI_ESP,4,26,1995,SBI,SBI,ESP,33.482528,-119.041599,4/26/1995 22:21,ND,BLSP,111-112734,N,N,N,0,ND,ND,ND,ND,ND,ND,173,ND,ND,MS,N,NA
19960717_SBI_NCliffs_30,19960717_SBI_NCliffs,7,17,1996,SBI,SBI,NCliffs,33.488461,-119.030192,7/18/1996 1:59,ND,BLSP,1401-57465,N,N,N,PD,ND,ND,ND,ND,ND,ND,173,ND,ND,JR,N,NA
19990611_SBI_WCliffs_18,19990611_SBI_WCliffs,6,11,1999,SBI,SBI,WCliffs,33.477633,-119.042881,6/12/1999 1:27,ND,BLSP,1401-56178,N,N,N,B,ND,ND,ND,ND,ND,ND,173,ND,ND,SW,N,NA
19990714_SBI_AP_04,19990714_SBI_AP,7,14,1999,SBI,SBI,AP,33.487622,-119.028535,7/14/1999 22:49,ND,BLSP,1401-56187,N,N,N,B,ND,ND,ND,ND,ND,ND,173,ND,ND,SW,N,NA
19990714_SBI_AP_16,19990714_SBI_AP,7,14,1999,SBI,SBI,AP,33.487622,-119.028535,7/15/1999 0:07,ND,BLSP,1401-56199,N,N,N,PD,ND,ND,ND,ND,ND,ND,173,ND,ND,SW,N,NA
19990714_SBI_AP_23,19990714_SBI_AP,7,14,1999,SBI,SBI,AP,33.487622,-119.028535,7/15/1999 1:06,ND,BLSP,1401-56255,N,N,N,B,ND,ND,ND,ND,ND,ND,173,ND,ND,SW,N,NA
20040816_SBI_AP_02,20040816_SBI_AP,8,16,2004,SBI,SBI,AP,33.487622,-119.028535,8/16/2004 21:42,8/16/2004 21:49,BLSP,1901-38331,N,N,N,0,ND,ND,ND,16.39,43.56,32.9,173,ND,ND,PM,N,NA
20160808_SBI_ESP_07,20160808_SBI_ESP,8,8,2016,SBI,SBI,ESP,33.482528,-119.041599,8/8/2016 23:02,8/8/2016 23:08,BLSP,notbanded,ND,N,N,3,58,0,58,15,40.3,34.2,173,ND,ND,"AAY, PTL",N,NA
20180512_SBI_AP_23,20180512_SBI_AP,5,12,2018,SBI,SBI,AP,33.487622,-119.028535,5/13/2018 0:37,5/13/2018 0:45,BLSP,2451-41902,N,N,N,2,64,0,64,16,43.1,35.1,173,ND,ND,"JAH, JOV",N,NA
20180706_SBI_ESP_04,20180706_SBI_ESP,7,6,2018,SBI,SBI,ESP,33.482528,-119.041599,7/6/2018 22:01,7/6/2018 22:10,BLSP,2451-41906,N,N,N,3,64,0,64,16.5,43.5,33.7,173,ND,ND,"JOV, JAH",N,NA
20180813_SBI_AP_13,20180813_SBI_AP,8,13,2018,SBI,SBI,AP,33.487622,-119.028535,8/14/2018 2:06,8/14/2018 2:21,BLSP,2451-41914,N,N,N,3,54,0,54,16,43.5,31.2,173,ND,ND,"JAH, JOV",N,NA
19940712_SBI_ESP_06,19940712_SBI_ESP,7,12,1994,SBI,SBI,ESP,33.482528,-119.041599,7/13/1994 0:15,ND,BLSP,1401-55715,N,N,N,0,ND,ND,ND,ND,ND,ND,174,ND,ND,"JF, PM",N,ND
19940712_SBI_ESP_11,19940712_SBI_ESP,7,12,1994,SBI,SBI,ESP,33.482528,-119.041599,7/13/1994 0:50,ND,BLSP,1401-55720,N,N,N,3,ND,ND,ND,ND,ND,ND,174,ND,ND,"JF, PM",N,"BP bare and vasc, also slightly ""distended"" or ""swollen."" Female?"
19950624_SBI_ESP_07,19950624_SBI_ESP,6,24,1995,SBI,SBI,ESP,33.482528,-119.041599,6/24/1995 23:39,ND,BLSP,111-112778,N,N,N,2,ND,ND,ND,ND,ND,ND,174,ND,ND,ND,N,NA
19950803_SBI_WP_03,19950803_SBI_WP,8,3,1995,SBI,SBI,WP,33.481075,-119.046301,8/3/1995 23:40,ND,BLSP,111-112807,N,N,N,1,ND,ND,ND,ND,ND,ND,174,ND,ND,ND,N,NA
19950803_SBI_WP_12,19950803_SBI_WP,8,3,1995,SBI,SBI,WP,33.481075,-119.046301,8/4/1995 1:23,ND,BLSP,111-112815,N,N,N,0,ND,ND,ND,ND,ND,ND,174,ND,ND,ND,N,NA
19990714_SBI_AP_08,19990714_SBI_AP,7,14,1999,SBI,SBI,AP,33.487622,-119.028535,7/14/1999 23:07,ND,BLSP,1401-56191,N,N,N,B,ND,ND,ND,ND,ND,ND,174,ND,ND,SW,N,NA
19990714_SBI_AP_24,19990714_SBI_AP,7,14,1999,SBI,SBI,AP,33.487622,-119.028535,7/15/1999 1:09,ND,BLSP,1401-56256,N,N,N,B,ND,ND,ND,ND,ND,ND,174,ND,ND,SW,N,NA
20110703_SBI_NCliffs_02,20110703_SBI_NCliffs,7,3,2011,SBI,SBI,NCliffs,33.488461,-119.030192,7/3/2011 22:42,7/3/2011 23:16,BLSP,notbanded,N,N,N,0,50,0,50,15.96,ND,32.35,174,ND,ND,"SAA, KWB",Y,"Band crimped, took off and let bird go-pinched leg a little."
20110704_SBI_SP_04,20110704_SBI_SP,7,4,2011,SBI,SBI,SP,33.471906,-119.041719,7/4/2011 23:49,7/5/2011 0:03,BLSP,1001-21563,N,N,N,3,50,0,50,16.45,ND,33,174,ND,ND,"SAA, KWB",N,NA
20140707_SBI_SRO_07,20140707_SBI_SRO,7,7,2014,SBI,SBI,SRO,33.484214,-119.034674,7/8/2014 0:34,7/8/2014 0:46,BLSP,1001-21571,N,N,N,3,53,0,53,15.7,ND,34.4,174,ND,ND,"JAH, MGB",N,NA
20150809_SBI_ESP_02,20150809_SBI_ESP,8,9,2015,SBI,SBI,ESP,33.482528,-119.041599,8/9/2015 22:17,8/9/2015 22:23,BLSP,notbanded,N,N,N,4,53,0,53,17.8,40.8,33.8,174,ND,ND,"JAH, MGB",Y,NA
20160808_SBI_ESP_06,20160808_SBI_ESP,8,8,2016,SBI,SBI,ESP,33.482528,-119.041599,8/8/2016 22:45,8/8/2016 22:49,BLSP,notbanded,N,N,N,0,52,0,52,15.4,41.6,34.4,174,ND,ND,"AAY, PTL",N,NA
20180707_SBI_ESP_07,20180707_SBI_ESP,7,7,2018,SBI,SBI,ESP,33.482528,-119.041599,7/7/2018 21:45,7/7/2018 21:51,BLSP,2451-41908,N,N,N,3,55,0,55,14.9,40.4,32.6,174,ND,ND,"JAH, JOV",N,NA
19940809_SBI_WCliffs_07,19940809_SBI_WCliffs,8,9,1994,SBI,SBI,WCliffs,33.477633,-119.042881,8/10/1994 1:15,ND,BLSP,111-112702,N,N,N,4,ND,ND,ND,ND,ND,ND,175,ND,ND,JF,N,NA
19960717_SBI_NCliffs_03,19960717_SBI_NCliffs,7,17,1996,SBI,SBI,NCliffs,33.488461,-119.030192,7/17/1996 23:16,ND,BLSP,1401-57441,N,N,N,B,ND,ND,ND,ND,ND,ND,175,ND,ND,JR,N,NA
19960720_SBI_WCliffs_08,19960720_SBI_WCliffs,7,20,1996,SBI,SBI,WCliffs,33.477633,-119.042881,7/20/1996 23:33,ND,BLSP,1401-57475,N,N,N,PD,ND,ND,ND,ND,ND,ND,175,ND,ND,"JR, SW",N,NA
19990714_SBI_AP_01,19990714_SBI_AP,7,14,1999,SBI,SBI,AP,33.487622,-119.028535,7/14/1999 22:31,ND,BLSP,1401-56182,N,N,N,B,ND,ND,ND,ND,ND,ND,175,ND,ND,SW,N,NA
19990714_SBI_AP_10,19990714_SBI_AP,7,14,1999,SBI,SBI,AP,33.487622,-119.028535,7/14/1999 23:16,ND,BLSP,1401-56193,N,N,N,B,ND,ND,ND,ND,ND,ND,175,ND,ND,SW,N,NA
19990714_SBI_AP_26,19990714_SBI_AP,7,14,1999,SBI,SBI,AP,33.487622,-119.028535,7/15/1999 1:16,ND,BLSP,1401-56258,N,N,N,PD,ND,ND,ND,ND,ND,ND,175,ND,ND,SW,N,Refeathering
20050731_SBI_AP_02,20050731_SBI_AP,7,31,2005,SBI,SBI,AP,33.487622,-119.028535,7/31/2005 22:37,ND,BLSP,1971-01723,N,N,N,3,73,15,58,ND,ND,ND,175,ND,ND,JA,N,NA
20050731_SBI_AP_04,20050731_SBI_AP,7,31,2005,SBI,SBI,AP,33.487622,-119.028535,8/1/2005 1:24,ND,BLSP,1971-01738,N,N,N,0,77,15,62,ND,ND,ND,175,ND,ND,JA,N,NA
20090423_SBI_ESP_08,20090423_SBI_ESP,4,23,2009,SBI,SBI,ESP,33.482528,-119.041599,4/24/2009 0:20,ND,BLSP,1001-21551,N,N,N,1,96,26,70,14.8,ND,35,175,ND,ND,"ALH, HRC, BC",N,NA
20140702_SBI_ESP_14,20140702_SBI_ESP,7,2,2014,SBI,SBI,ESP,33.482528,-119.041599,7/3/2014 0:00,7/3/2014 0:11,BLSP,1001-21568,N,N,N,5,55,0,55,15.6,ND,35.1,175,ND,ND,"JAH, MGB",N,NA
20150809_SBI_ESP_08,20150809_SBI_ESP,8,9,2015,SBI,SBI,ESP,33.482528,-119.041599,8/9/2015 23:13,8/9/2015 23:21,BLSP,notbanded,ND,N,N,3,47,0,47,15.7,41.2,31.3,175,ND,ND,"JAH, MGB",Y,NA
20160803_SBI_AP_01,20160803_SBI_AP,8,3,2016,SBI,SBI,AP,33.487622,-119.028535,8/3/2016 21:14,8/3/2016 21:26,BLSP,notbanded,N,N,N,3,51,0,51,14.5,42.3,32.1,175,ND,ND,"AAY, PTL",N,NA
20160805_SBI_ESP_02,20160805_SBI_ESP,8,5,2016,SBI,SBI,ESP,33.482528,-119.041599,8/5/2016 21:45,8/5/2016 21:47,BLSP,notbanded,N,N,N,3,57,0,57,14.8,38.3,35.1,175,ND,ND,"AAY, PTL",N,NA
20180707_SBI_ESP_11,20180707_SBI_ESP,7,7,2018,SBI,SBI,ESP,33.482528,-119.041599,7/7/2018 22:02,7/7/2018 22:08,BLSP,2451-41910,N,N,N,3,57,0,57,15,41.5,30.4,175,ND,ND,"JAH, JOV",N,NA
20180815_SBI_ESP_17,20180815_SBI_ESP,8,15,2018,SBI,SBI,ESP,33.482528,-119.041599,8/16/2018 1:55,8/16/2018 2:02,BLSP,2451-41920,N,N,N,3,54,0,54,15.3,41,31.8,175,ND,ND,"JAH, JOV",N,NA
19940812_SBI_ESP_03,19940812_SBI_ESP,8,12,1994,SBI,SBI,ESP,33.482528,-119.041599,8/13/1994 0:17,ND,BLSP,111-112709,N,N,N,0,ND,ND,ND,ND,ND,ND,176,ND,ND,JF,N,NA
19960607_SBI_WCliffs_14,19960607_SBI_WCliffs,6,7,1996,SBI,SBI,WCliffs,33.477633,-119.042881,6/7/1996 23:22,ND,BLSP,111-112886,N,N,N,B,ND,ND,ND,ND,ND,ND,176,ND,ND,JR,N,NA
19960815_SBI_AP_05,19960815_SBI_AP,8,15,1996,SBI,SBI,AP,33.487622,-119.028535,8/15/1996 23:20,ND,BLSP,1401-57500,N,N,N,D,ND,ND,ND,ND,ND,ND,176,ND,ND,JR,N,NA
19990714_SBI_AP_28,19990714_SBI_AP,7,14,1999,SBI,SBI,AP,33.487622,-119.028535,7/15/1999 1:24,ND,BLSP,1401-56260,N,N,N,PD,ND,ND,ND,ND,ND,ND,176,ND,ND,SW,N,Refeathering
20050731_SBI_AP_03,20050731_SBI_AP,7,31,2005,SBI,SBI,AP,33.487622,-119.028535,7/31/2005 23:15,ND,BLSP,1971-01728,N,N,N,3,73,15,58,ND,ND,ND,176,ND,ND,JA,N,NA
20150723_SBI_AP_05,20150723_SBI_AP,7,23,2015,SBI,SBI,AP,33.487622,-119.028535,7/23/2015 22:43,7/23/2015 22:44,BLSP,notbanded,N,N,N,1,56,0,56,15.6,42,32,176,ND,ND,"JAH, MGB",Y,NA
20150723_SBI_AP_13,20150723_SBI_AP,7,23,2015,SBI,SBI,AP,33.487622,-119.028535,7/24/2015 0:24,7/24/2015 0:28,BLSP,notbanded,ND,N,N,1,59,0,59,15,42.4,32.6,176,ND,ND,"JAH, MGB",Y,Could be same night recapture?
20160706_SBI_AP_27,20160706_SBI_AP,7,6,2016,SBI,SBI,AP,33.487622,-119.028535,7/7/2016 0:40,7/7/2016 0:53,BLSP,1001-21590,N,N,N,0,60,0,60,19,43.5,35,176,ND,ND,"JAH, AJD",N,NA
20160803_SBI_AP_03,20160803_SBI_AP,8,3,2016,SBI,SBI,AP,33.487622,-119.028535,8/3/2016 22:03,8/3/2016 22:07,BLSP,notbanded,ND,N,N,0,54,0,54,15.3,40.3,32.9,176,ND,ND,"AAY, PTL",N,NA
20160808_SBI_ESP_11,20160808_SBI_ESP,8,8,2016,SBI,SBI,ESP,33.482528,-119.041599,8/8/2016 23:49,8/8/2016 23:54,BLSP,notbanded,ND,N,N,3,63,0,63,14.6,40.7,32.8,176,ND,ND,"AAY, PTL",N,NA
20170526_SBI_ESP_06,20170526_SBI_ESP,5,26,2017,SBI,SBI,ESP,33.482528,-119.041599,5/26/2017 21:59,5/26/2017 22:07,BLSP,1001-21595,N,N,N,3,63,0,63,15.1,43,31.9,176,ND,ND,"JAH, CAC",N,NA
20180513_SBI_ESP_33,20180513_SBI_ESP,5,13,2018,SBI,SBI,ESP,33.482528,-119.041599,5/14/2018 0:44,5/14/2018 0:54,BLSP,2451-41905,N,N,N,2,58,0,58,16.5,45,34.1,176,ND,ND,"JAH, JOV",N,NA
19940712_SBI_ESP_17,19940712_SBI_ESP,7,12,1994,SBI,SBI,ESP,33.482528,-119.041599,7/13/1994 1:17,ND,BLSP,1401-55727,N,N,N,2,ND,ND,ND,ND,ND,ND,177,ND,ND,"JF, PM",N,NA
19950803_SBI_WP_14,19950803_SBI_WP,8,3,1995,SBI,SBI,WP,33.481075,-119.046301,8/4/1995 1:35,ND,BLSP,111-112817,N,N,N,3,ND,ND,ND,ND,ND,ND,177,ND,ND,ND,N,NA
19950804_SBI_ESP_21,19950804_SBI_ESP,8,4,1995,SBI,SBI,ESP,33.482528,-119.041599,8/5/1995 2:45,ND,BLSP,111-112841,N,N,N,3,ND,ND,ND,ND,ND,ND,177,ND,ND,ND,N,NA
19960815_SBI_AP_01,19960815_SBI_AP,8,15,1996,SBI,SBI,AP,33.487622,-119.028535,8/15/1996 22:44,ND,BLSP,1401-57496,N,N,N,PD,ND,ND,ND,ND,ND,ND,177,ND,ND,JR,N,NA
19990610_SBI_AP_12,19990610_SBI_AP,6,10,1999,SBI,SBI,AP,33.487622,-119.028535,6/11/1999 0:42,ND,BLSP,1401-55787,N,N,N,D,ND,ND,ND,ND,ND,ND,177,ND,ND,SW,N,NA
20040719_SBI_ESP_02,20040719_SBI_ESP,7,19,2004,SBI,SBI,ESP,33.482528,-119.041599,7/20/2004 2:09,7/20/2004 2:15,BLSP,7901-02719,N,N,N,3,95,32,63,15.64,43.06,31.63,177,ND,ND,JA,N,NA
20040815_SBI_AP_01,20040815_SBI_AP,8,15,2004,SBI,SBI,AP,33.487622,-119.028535,8/16/2004 0:53,ND,BLSP,1001-21347,N,N,N,1.5,81,26,55,14.71,40.69,32.95,177,ND,ND,PM,N,NA
20040815_SBI_ESP_04,20040815_SBI_ESP,8,15,2004,SBI,SBI,ESP,33.482528,-119.041599,8/16/2004 0:59,8/16/2004 1:07,BLSP,7901-02984,N,N,N,0,85,26,59,16.33,42.9,33.42,177,ND,ND,JA,N,NA
20040816_SBI_AP_03,20040816_SBI_AP,8,16,2004,SBI,SBI,AP,33.487622,-119.028535,8/16/2004 22:08,8/16/2004 22:13,BLSP,1901-38334,N,N,N,ND,80,26,54,15.13,41.97,31.84,177,ND,ND,PM,N,GROWING OUTER RETS?
20040816_SBI_ESP_02,20040816_SBI_ESP,8,16,2004,SBI,SBI,ESP,33.482528,-119.041599,8/16/2004 23:55,8/17/2004 0:09,BLSP,1901-38501,N,N,N,0,85,31,54,16.31,42.33,31.22,177,ND,ND,JA,Y,NEW BAND SERIES - ALUMINUM?
20110701_SBI_SRO_03,20110701_SBI_SRO,7,1,2011,SBI,SBI,SRO,33.484214,-119.034674,7/1/2011 23:26,7/1/2011 23:41,BLSP,notbanded,N,N,N,3,ND,ND,ND,ND,ND,ND,177,ND,ND,"SAA, KWB",Y,Band got crimped and then leg pinched a little taking it off. Threw band out and let bird go without band.
20110703_SBI_NCliffs_04,20110703_SBI_NCliffs,7,3,2011,SBI,SBI,NCliffs,33.488461,-119.030192,7/4/2011 1:05,7/4/2011 1:21,BLSP,1001-21562,N,N,N,0,57,0,57,16.21,ND,33.81,177,ND,ND,"SAA, KWB",N,NA
20140821_SBI_AP_07,20140821_SBI_AP,8,21,2014,SBI,SBI,AP,33.487622,-119.028535,8/22/2014 0:59,8/22/2014 1:28,BLSP,1001-21589,N,N,N,3,66,0,66,17.6,ND,29.4,177,ND,ND,"EWW, SMC, CAC",N,NA
20150809_SBI_ESP_06,20150809_SBI_ESP,8,9,2015,SBI,SBI,ESP,33.482528,-119.041599,8/9/2015 23:04,8/9/2015 23:11,BLSP,notbanded,ND,N,N,3,58,0,58,15.1,41.3,33.2,177,ND,ND,"JAH, MGB",Y,NA
20150809_SBI_ESP_09,20150809_SBI_ESP,8,9,2015,SBI,SBI,ESP,33.482528,-119.041599,8/9/2015 23:26,8/9/2015 23:30,BLSP,notbanded,ND,N,N,3,56,0,56,15.6,42.6,34.1,177,ND,ND,"JAH, MGB",Y,NA
20160712_SBI_ESP_13,20160712_SBI_ESP,7,12,2016,SBI,SBI,ESP,33.482528,-119.041599,7/13/2016 1:30,7/13/2016 1:51,BLSP,1001-21593,N,N,N,0,57,0,57,16.8,41.3,32.2,177,ND,ND,"AJD, JAH",N,NA
20160804_SBI_AP_09,20160804_SBI_AP,8,4,2016,SBI,SBI,AP,33.487622,-119.028535,8/4/2016 23:17,8/4/2016 23:22,BLSP,notbanded,ND,N,N,0,53,0,53,14.3,40.1,31.1,177,ND,ND,"AAY, PTL",N,NA
20180706_SBI_ESP_06,20180706_SBI_ESP,7,6,2018,SBI,SBI,ESP,33.482528,-119.041599,7/6/2018 22:11,7/6/2018 22:17,BLSP,2451-41907,N,N,N,3,61,0,61,15.5,43.1,33.6,177,ND,ND,"JOV, JAH",N,NA
20180814_SBI_AP_03,20180814_SBI_AP,8,14,2018,SBI,SBI,AP,33.487622,-119.028535,8/14/2018 23:37,8/14/2018 23:43,BLSP,2451-41915,N,N,N,4,62,0,62,15.7,41.7,33.3,177,ND,ND,"JAH, JOV",N,NA
20180814_SBI_AP_12,20180814_SBI_AP,8,14,2018,SBI,SBI,AP,33.487622,-119.028535,8/15/2018 1:45,8/15/2018 1:50,BLSP,2451-41918,N,N,N,3,59,0,59,15.5,43.1,32.6,177,ND,ND,"JAH, JOV",N,NA
19960717_SBI_NCliffs_02,19960717_SBI_NCliffs,7,17,1996,SBI,SBI,NCliffs,33.488461,-119.030192,7/17/1996 23:14,ND,BLSP,1401-57440,N,N,N,PD,ND,ND,ND,ND,ND,ND,178,ND,ND,JR,N,NA
19990714_SBI_AP_14,19990714_SBI_AP,7,14,1999,SBI,SBI,AP,33.487622,-119.028535,7/14/1999 23:50,ND,BLSP,1401-56197,N,N,N,B,ND,ND,ND,ND,ND,ND,178,ND,ND,SW,N,NA
20040815_SBI_ESP_05,20040815_SBI_ESP,8,15,2004,SBI,SBI,ESP,33.482528,-119.041599,8/16/2004 1:45,8/16/2004 2:12,BLSP,7901-02989,N,N,N,3,83,26,57,15.45,41.41,30.79,178,ND,ND,JA,N,NA
20090516_SBI_ESP_18,20090516_SBI_ESP,5,16,2009,SBI,SBI,ESP,33.482528,-119.041599,5/17/2009 0:29,ND,BLSP,1001-21552,N,N,N,2,87,27,60,17.8,ND,32.5,178,ND,ND,"CEH, HRC",N,NA
20140704_SBI_ESP_37,20140704_SBI_ESP,7,4,2014,SBI,SBI,ESP,33.482528,-119.041599,7/5/2014 0:50,7/5/2014 1:00,BLSP,1001-21570,N,N,N,4,52,0,52,15.8,ND,32,178,ND,ND,"JAH, MGB",N,NA
20150808_SBI_AP_04,20150808_SBI_AP,8,8,2015,SBI,SBI,AP,33.487622,-119.028535,8/8/2015 22:06,8/8/2015 22:27,BLSP,notbanded,N,N,N,4,63,0,63,15.6,43.4,31.7,178,ND,ND,"JAH, MGB",Y,NA
20160706_SBI_AP_02,20160706_SBI_AP,7,6,2016,SBI,SBI,AP,33.487622,-119.028535,7/6/2016 21:18,7/6/2016 22:29,BLSP,1001-21591,N,N,N,1,58,0,58,15.8,41.5,31.2,178,ND,ND,"JAH, AJD",N,NA
20150809_SBI_ESP_10,20150809_SBI_ESP,8,9,2015,SBI,SBI,ESP,33.482528,-119.041599,8/9/2015 23:33,8/9/2015 23:46,BLSP,notbanded,ND,N,N,3,56,0,56,15.5,42.7,35.1,178.5,ND,ND,"JAH, MGB",Y,NA
19960717_SBI_NCliffs_06,19960717_SBI_NCliffs,7,17,1996,SBI,SBI,NCliffs,33.488461,-119.030192,7/17/1996 23:33,ND,BLSP,1401-57443,N,N,N,B,ND,ND,ND,ND,ND,ND,179,ND,ND,JR,N,NA
