"catch_ID","session_ID","session_date","session_year","session_month","session_day","island_code","subisland_code","site_code","lat","long","capture_date","capture_year","capture_month","capture_day","capture_hour","capture_min","release_date","species","band_no","recapture","replaced","diet","BP","uncorr_mass","mass_tare","mass_corr","culmen","skull_length","tarsus","wing","tail","tail_fork","sex","how_sexed","age","how_aged","bander_id","measurers","flagged","notes"
"2018-08-08_SCI_SR_04","2018-08-08_SCI_SR",2018-08-08,2018,8,8,"SCI","SR","SR",34.047666,-119.547674,2018-08-08 22:48:00,2018,8,8,22,48,2018-08-08 22:55:00,"ASSP","2461-03754","N","N","N","4",33,0,33,15.5,35,"26.1",139,NA,NA,NA,NA,NA,NA,NA,"JOV, DMM","N",NA
"2018-08-08_SCI_SR_05","2018-08-08_SCI_SR",2018-08-08,2018,8,8,"SCI","SR","SR",34.047666,-119.547674,2018-08-08 22:25:00,2018,8,8,22,25,2018-08-08 22:31:00,"ASSP","2461-03755","N","N","N","3",34,0,34,14.3,36.8,"24.3",135,NA,NA,NA,NA,NA,NA,NA,"JOV, DMM","N",NA
"2018-08-08_SCI_SR_06","2018-08-08_SCI_SR",2018-08-08,2018,8,8,"SCI","SR","SR",34.047666,-119.547674,2018-08-08 21:55:00,2018,8,8,21,55,2018-08-08 22:02:00,"ASSP","2461-03756","N","N","N","0",32,0,32,14.8,38.7,"26",135,NA,NA,NA,NA,NA,NA,NA,"JOV, DMM","N",NA
"2018-08-08_SCI_SR_07","2018-08-08_SCI_SR",2018-08-08,2018,8,8,"SCI","SR","SR",34.047666,-119.547674,2018-08-08 21:35:00,2018,8,8,21,35,2018-08-08 21:43:00,"ASSP","2461-03757","N","N","N","0",34,0,34,14.7,37.4,"24.3",139,NA,NA,NA,NA,NA,NA,NA,"JOV, DMM","N",NA
"2018-08-06_SCI_SR_01","2018-08-06_SCI_SR",2018-08-06,2018,8,6,"SCI","SR","SR",34.047666,-119.547674,2018-08-07 01:54:00,2018,8,7,1,54,2018-08-07 02:03:00,"ASSP","2461-03758","N","N","N","4",36,0,36,14.7,36.8,"22.4",141,NA,NA,NA,NA,NA,NA,NA,"AJD, DMM, CAC, JAH","N",NA
"2018-08-06_SCI_SR_02","2018-08-06_SCI_SR",2018-08-06,2018,8,6,"SCI","SR","SR",34.047666,-119.547674,2018-08-07 01:28:00,2018,8,7,1,28,2018-08-07 01:38:00,"ASSP","2461-03759","N","N","N","0",36,0,36,14.6,36.4,"22.3",145,NA,NA,NA,NA,NA,NA,NA,"AJD, DMM, CAC, JAH","N",NA
"2018-08-06_SCI_SR_03","2018-08-06_SCI_SR",2018-08-06,2018,8,6,"SCI","SR","SR",34.047666,-119.547674,2018-08-06 23:57:00,2018,8,6,23,57,2018-08-07 00:09:00,"ASSP","2461-03760","N","N","N","0",29,0,29,13.9,36.4,"25.1",134,NA,NA,NA,NA,NA,NA,NA,"AJD, DMM, CAC, JAH","N",NA
"2018-08-06_SCI_SR_04","2018-08-06_SCI_SR",2018-08-06,2018,8,6,"SCI","SR","SR",34.047666,-119.547674,2018-08-06 23:29:00,2018,8,6,23,29,2018-08-06 23:36:00,"ASSP","2461-03761","N","N","N","0",30,0,30,14,36.9,"21.9",139,NA,NA,NA,NA,NA,NA,NA,"AJD, DMM, CAC, JAH","N",NA
"2018-08-06_SCI_SR_05","2018-08-06_SCI_SR",2018-08-06,2018,8,6,"SCI","SR","SR",34.047666,-119.547674,2018-08-06 23:11:00,2018,8,6,23,11,2018-08-06 23:19:00,"ASSP","2461-03762","N","N","N","3",35,0,35,14.1,38.1,"21.6",137,NA,NA,NA,NA,NA,NA,NA,"AJD, DMM, CAC, JAH","N",NA
"2018-08-06_SCI_SR_06","2018-08-06_SCI_SR",2018-08-06,2018,8,6,"SCI","SR","SR",34.047666,-119.547674,2018-08-06 22:21:00,2018,8,6,22,21,2018-08-06 22:31:00,"ASSP","2461-03763","N","N","N","0",31,0,31,14.9,36.5,"21.8",143,NA,NA,NA,NA,NA,NA,NA,"AJD, DMM, CAC, JAH","N",NA
"2018-08-15_SBI_ESP_03","2018-08-15_SBI_ESP",2018-08-15,2018,8,15,"SBI","SBI","ESP",33.482528,-119.041599,2018-08-15 22:27:00,2018,8,15,22,27,2018-08-15 22:32:00,"ASSP","2461-03764","N","N","N","0",33,0,33,15,36.9,"23.8",140,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-08-15_SBI_ESP_04","2018-08-15_SBI_ESP",2018-08-15,2018,8,15,"SBI","SBI","ESP",33.482528,-119.041599,2018-08-15 22:36:00,2018,8,15,22,36,2018-08-15 22:41:00,"ASSP","2461-03765","N","N","N","0",38,0,38,14.5,38.5,"24.5",141,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-08-15_SBI_ESP_05","2018-08-15_SBI_ESP",2018-08-15,2018,8,15,"SBI","SBI","ESP",33.482528,-119.041599,2018-08-15 22:47:00,2018,8,15,22,47,2018-08-15 23:07:00,"ASSP","2461-03766","N","N","N","2",39,0,39,14.8,38.7,"22.8",141,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-08-15_SBI_ESP_06","2018-08-15_SBI_ESP",2018-08-15,2018,8,15,"SBI","SBI","ESP",33.482528,-119.041599,2018-08-15 23:21:00,2018,8,15,23,21,2018-08-15 23:26:00,"ASSP","2461-03767","N","N","N","3",34,0,34,14.4,37.5,"24.4",137,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-08-15_SBI_ESP_07","2018-08-15_SBI_ESP",2018-08-15,2018,8,15,"SBI","SBI","ESP",33.482528,-119.041599,2018-08-15 23:45:00,2018,8,15,23,45,2018-08-15 23:52:00,"ASSP","2461-03768","N","N","N","0",33,0,33,14.3,38.1,"22.5",138,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-08-15_SBI_ESP_08","2018-08-15_SBI_ESP",2018-08-15,2018,8,15,"SBI","SBI","ESP",33.482528,-119.041599,2018-08-16 00:17:00,2018,8,16,0,17,2018-08-16 00:20:00,"ASSP","2461-03769","N","N","N","2",37,0,37,14.7,38.4,"23.7",137,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-08-15_SBI_ESP_09","2018-08-15_SBI_ESP",2018-08-15,2018,8,15,"SBI","SBI","ESP",33.482528,-119.041599,2018-08-16 00:48:00,2018,8,16,0,48,2018-08-16 01:06:00,"ASSP","2461-03770","N","N","N","4",34,0,34,15.5,38.8,"23.6",135,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-08-15_SBI_ESP_10","2018-08-15_SBI_ESP",2018-08-15,2018,8,15,"SBI","SBI","ESP",33.482528,-119.041599,2018-08-16 00:26:00,2018,8,16,0,26,2018-08-16 00:34:00,"LHSP","2461-03771","N","N","N","3",34,0,34,15.6,39.6,"22.2",156,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-08-15_SBI_ESP_11","2018-08-15_SBI_ESP",2018-08-15,2018,8,15,"SBI","SBI","ESP",33.482528,-119.041599,2018-08-16 00:29:00,2018,8,16,0,29,2018-08-16 00:44:00,"ASSP","2461-03772","N","N","N","3",31,0,31,14.2,37.4,"23",130,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-08-15_SBI_ESP_12","2018-08-15_SBI_ESP",2018-08-15,2018,8,15,"SBI","SBI","ESP",33.482528,-119.041599,2018-08-16 01:45:00,2018,8,16,1,45,2018-08-16 01:52:00,"ASSP","2461-03773","N","N","N","3",32,0,32,14.4,37,"23.7",136,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-08-15_SBI_ESP_13","2018-08-15_SBI_ESP",2018-08-15,2018,8,15,"SBI","SBI","ESP",33.482528,-119.041599,2018-08-16 01:24:00,2018,8,16,1,24,2018-08-16 01:32:00,"LHSP","2461-03774","N","N","N","2",31,0,31,15.5,38.7,"22.6",152,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-08-15_SBI_ESP_14","2018-08-15_SBI_ESP",2018-08-15,2018,8,15,"SBI","SBI","ESP",33.482528,-119.041599,2018-08-16 01:48:00,2018,8,16,1,48,2018-08-16 01:55:00,"ASSP","2461-03775","N","N","N","2",35,0,35,14.3,37.4,"23.7",138,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-08-15_SBI_ESP_15","2018-08-15_SBI_ESP",2018-08-15,2018,8,15,"SBI","SBI","ESP",33.482528,-119.041599,2018-08-16 01:55:00,2018,8,16,1,55,2018-08-16 02:01:00,"ASSP","2461-03776","N","N","N","0",32,0,32,15.1,38,"22.8",133,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-08-15_SBI_ESP_16","2018-08-15_SBI_ESP",2018-08-15,2018,8,15,"SBI","SBI","ESP",33.482528,-119.041599,2018-08-16 02:02:00,2018,8,16,2,2,2018-08-16 02:11:00,"ASSP","2461-03777","N","N","N","2",33,0,33,15,37.5,"23.5",140,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-06-11_SBI_ESP_01","2018-06-11_SBI_ESP",2018-06-11,2018,6,11,"SBI","SBI","ESP",33.482528,-119.041599,2018-06-12 00:18:00,2018,6,12,0,18,2018-06-12 00:25:00,"ASSP","2461-03801","N","N","N","0",37,0,37,15.1,38.9,"24.1",140,NA,NA,NA,NA,NA,NA,NA,"JAH, CMB","N",NA
"2018-06-11_SBI_ESP_02","2018-06-11_SBI_ESP",2018-06-11,2018,6,11,"SBI","SBI","ESP",33.482528,-119.041599,2018-06-12 00:21:00,2018,6,12,0,21,2018-06-12 00:28:00,"ASSP","2461-03802","N","N","N","0",34,0,34,14.4,37,"22.9",134,NA,NA,NA,NA,NA,NA,NA,"JAH, CMB","N",NA
"2018-07-08_SBI_AP_02","2018-07-08_SBI_AP",2018-07-08,2018,7,8,"SBI","SBI","AP",33.487622,-119.028535,2018-07-08 23:37:00,2018,7,8,23,37,2018-07-08 23:38:00,"ASSP","2461-03802","Y","N","N",NA,31,0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-06-11_SBI_ESP_03","2018-06-11_SBI_ESP",2018-06-11,2018,6,11,"SBI","SBI","ESP",33.482528,-119.041599,2018-06-12 00:32:00,2018,6,12,0,32,2018-06-12 00:37:00,"ASSP","2461-03803","N","N","N","0",36,0,36,14.3,37.5,"23.8",131,NA,NA,NA,NA,NA,NA,NA,"JAH, CMB","N",NA
"2018-06-11_SBI_ESP_04","2018-06-11_SBI_ESP",2018-06-11,2018,6,11,"SBI","SBI","ESP",33.482528,-119.041599,2018-06-12 00:36:00,2018,6,12,0,36,2018-06-12 00:41:00,"ASSP","2461-03804","N","N","N","3",40,0,40,14.7,38.9,"24.3",143,NA,NA,NA,NA,NA,NA,NA,"JAH, CMB","N",NA
"2018-06-11_SBI_ESP_05","2018-06-11_SBI_ESP",2018-06-11,2018,6,11,"SBI","SBI","ESP",33.482528,-119.041599,2018-06-12 00:42:00,2018,6,12,0,42,2018-06-12 00:46:00,"ASSP","2461-03805","N","N","N","0",37,0,37,14.2,37.9,"24",140,NA,NA,NA,NA,NA,NA,NA,"JAH, CMB","N",NA
"2018-06-11_SBI_ESP_06","2018-06-11_SBI_ESP",2018-06-11,2018,6,11,"SBI","SBI","ESP",33.482528,-119.041599,2018-06-12 00:46:00,2018,6,12,0,46,2018-06-12 00:51:00,"ASSP","2461-03806","N","N","N","2",34,0,34,14.6,38.6,"24",138,NA,NA,NA,NA,NA,NA,NA,"JAH, CMB","N",NA
"2018-06-11_SBI_ESP_07","2018-06-11_SBI_ESP",2018-06-11,2018,6,11,"SBI","SBI","ESP",33.482528,-119.041599,2018-06-12 00:55:00,2018,6,12,0,55,2018-06-12 00:59:00,"ASSP","2461-03807","N","N","N","1",37,0,37,14.3,38,"22.8",139,NA,NA,NA,NA,NA,NA,NA,"JAH, CMB","N",NA
"2018-06-11_SBI_ESP_08","2018-06-11_SBI_ESP",2018-06-11,2018,6,11,"SBI","SBI","ESP",33.482528,-119.041599,2018-06-12 01:04:00,2018,6,12,1,4,2018-06-12 01:08:00,"ASSP","2461-03808","N","N","N","0",36,0,36,14.4,35.3,"23.1",140,NA,NA,NA,NA,NA,NA,NA,"JAH, CMB","N",NA
"2018-06-11_SBI_ESP_09","2018-06-11_SBI_ESP",2018-06-11,2018,6,11,"SBI","SBI","ESP",33.482528,-119.041599,2018-06-12 01:08:00,2018,6,12,1,8,2018-06-12 01:12:00,"ASSP","2461-03809","N","N","N","3",36,0,36,14.4,38.3,"22.5",138,NA,NA,NA,NA,NA,NA,NA,"JAH, CMB","N",NA
"2018-06-11_SBI_ESP_10","2018-06-11_SBI_ESP",2018-06-11,2018,6,11,"SBI","SBI","ESP",33.482528,-119.041599,2018-06-12 01:13:00,2018,6,12,1,13,2018-06-12 01:17:00,"ASSP","2461-03810","N","N","N","0",35,0,35,14,38,"23",139,NA,NA,NA,NA,NA,NA,NA,"JAH, CMB","N",NA
"2018-06-11_SBI_ESP_11","2018-06-11_SBI_ESP",2018-06-11,2018,6,11,"SBI","SBI","ESP",33.482528,-119.041599,2018-06-12 01:13:00,2018,6,12,1,13,2018-06-12 01:21:00,"ASSP","2461-03811","N","N","N","0",33,0,33,14.1,37.4,"22.3",146,NA,NA,NA,NA,NA,NA,NA,"JAH, CMB","N",NA
"2018-06-11_SBI_ESP_12","2018-06-11_SBI_ESP",2018-06-11,2018,6,11,"SBI","SBI","ESP",33.482528,-119.041599,2018-06-12 01:21:00,2018,6,12,1,21,2018-06-12 01:26:00,"ASSP","2461-03812","N","N","N","3",32,0,32,14.4,37.5,"22.2",137,NA,NA,NA,NA,NA,NA,NA,"JAH, CMB","N",NA
"2018-06-11_SBI_ESP_13","2018-06-11_SBI_ESP",2018-06-11,2018,6,11,"SBI","SBI","ESP",33.482528,-119.041599,2018-06-12 01:24:00,2018,6,12,1,24,2018-06-12 01:30:00,"ASSP","2461-03813","N","N","N","0",35,0,35,14,38.2,"25",142,NA,NA,NA,NA,NA,NA,NA,"JAH, CMB","N",NA
"2018-06-11_SBI_ESP_14","2018-06-11_SBI_ESP",2018-06-11,2018,6,11,"SBI","SBI","ESP",33.482528,-119.041599,2018-06-12 01:34:00,2018,6,12,1,34,2018-06-12 01:38:00,"ASSP","2461-03814","N","N","N","2",37,0,37,15.7,39.7,"24.1",140,NA,NA,NA,NA,NA,NA,NA,"JAH, CMB","N",NA
"2018-07-06_SBI_ESP_03","2018-07-06_SBI_ESP",2018-07-06,2018,7,6,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-06 21:17:00,2018,7,6,21,17,2018-07-06 21:25:00,"ASSP","2461-03815","N","N","N","0",31,0,31,14.1,37.2,"22.6",140,NA,NA,NA,NA,NA,NA,NA,"JOV, JAH","N",NA
"2018-07-06_SBI_ESP_04","2018-07-06_SBI_ESP",2018-07-06,2018,7,6,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-06 21:45:00,2018,7,6,21,45,2018-07-06 21:51:00,"ASSP","2461-03816","N","N","N","3",39,0,39,14.5,38.7,"24",145,NA,NA,NA,NA,NA,NA,NA,"JOV, JAH","N",NA
"2018-07-06_SBI_ESP_05","2018-07-06_SBI_ESP",2018-07-06,2018,7,6,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-06 21:52:00,2018,7,6,21,52,2018-07-06 21:59:00,"ASSP","2461-03817","N","N","N","0",37,0,37,14.3,36.3,"25",141,NA,NA,NA,NA,NA,NA,NA,"JOV, JAH","N",NA
"2018-07-06_SBI_ESP_06","2018-07-06_SBI_ESP",2018-07-06,2018,7,6,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-06 22:02:00,2018,7,6,22,2,2018-07-06 22:17:00,"ASSP","2461-03818","N","N","N","2",34,0,34,15.3,36,"24.4",141,NA,NA,NA,NA,NA,NA,NA,"JOV, JAH","N",NA
"2018-07-06_SBI_ESP_07","2018-07-06_SBI_ESP",2018-07-06,2018,7,6,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-06 22:11:00,2018,7,6,22,11,2018-07-06 22:25:00,"ASSP","2461-03819","N","N","N","3",39,0,39,14,38.1,"23.9",138,NA,NA,NA,NA,NA,NA,NA,"JOV, JAH","N",NA
"2018-07-06_SBI_ESP_08","2018-07-06_SBI_ESP",2018-07-06,2018,7,6,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-06 22:11:00,2018,7,6,22,11,2018-07-06 22:24:00,"ASSP","2461-03820","N","N","N","1",36,0,36,14.2,37,"23.6",131,NA,NA,NA,NA,NA,NA,NA,"JOV, JAH","N",NA
"2018-07-06_SBI_ESP_09","2018-07-06_SBI_ESP",2018-07-06,2018,7,6,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-06 22:33:00,2018,7,6,22,33,2018-07-06 22:38:00,"ASSP","2461-03821","N","N","N","3",32,0,32,13.5,37.6,"23.5",133,NA,NA,NA,NA,NA,NA,NA,"JOV, JAH","N",NA
"2018-07-06_SBI_ESP_10","2018-07-06_SBI_ESP",2018-07-06,2018,7,6,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-06 22:33:00,2018,7,6,22,33,2018-07-06 22:44:00,"ASSP","2461-03822","N","N","N","0",35,0,35,14.3,37.1,"23.5",140,NA,NA,NA,NA,NA,NA,NA,"JOV, JAH","N",NA
"2018-07-06_SBI_ESP_11","2018-07-06_SBI_ESP",2018-07-06,2018,7,6,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-06 22:33:00,2018,7,6,22,33,2018-07-06 22:43:00,"ASSP","2461-03823","N","N","N","0",34,0,34,13.7,37,"23.1",134,NA,NA,NA,NA,NA,NA,NA,"JOV, JAH","N",NA
"2018-07-06_SBI_ESP_12","2018-07-06_SBI_ESP",2018-07-06,2018,7,6,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-06 22:46:00,2018,7,6,22,46,2018-07-06 22:51:00,"ASSP","2461-03824","N","N","N","0",33,0,33,14,37.5,"22.5",139,NA,NA,NA,NA,NA,NA,NA,"JOV, JAH","N",NA
"2018-07-06_SBI_ESP_13","2018-07-06_SBI_ESP",2018-07-06,2018,7,6,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-06 22:55:00,2018,7,6,22,55,2018-07-06 23:00:00,"ASSP","2461-03825","N","N","N","0",37,0,37,14.9,37.8,"24.4",145,NA,NA,NA,NA,NA,NA,NA,"JOV, JAH","N",NA
"2018-07-06_SBI_ESP_14","2018-07-06_SBI_ESP",2018-07-06,2018,7,6,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-06 23:02:00,2018,7,6,23,2,2018-07-06 23:09:00,"ASSP","2461-03826","N","N","N","0",31,0,31,13.8,37.6,"23.2",136,NA,NA,NA,NA,NA,NA,NA,"JOV, JAH","N",NA
"2018-07-06_SBI_ESP_15","2018-07-06_SBI_ESP",2018-07-06,2018,7,6,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-06 23:02:00,2018,7,6,23,2,2018-07-06 23:14:00,"ASSP","2461-03827","N","N","N","2",34,0,34,14.9,38.6,"22.5",136,NA,NA,NA,NA,NA,NA,NA,"JOV, JAH","N",NA
"2018-07-06_SBI_ESP_16","2018-07-06_SBI_ESP",2018-07-06,2018,7,6,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-06 23:02:00,2018,7,6,23,2,2018-07-06 23:18:00,"ASSP","2461-03828","N","N","N","0",31,0,31,14.3,37.5,"25",138,NA,NA,NA,NA,NA,NA,NA,"JOV, JAH","N",NA
"2018-07-06_SBI_ESP_17","2018-07-06_SBI_ESP",2018-07-06,2018,7,6,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-06 23:02:00,2018,7,6,23,2,2018-07-06 23:16:00,"ASSP","2461-03829","N","N","N","1",38,0,38,14.4,37.3,"23.4",141,NA,NA,NA,NA,NA,NA,NA,"JOV, JAH","N",NA
"2018-07-06_SBI_ESP_18","2018-07-06_SBI_ESP",2018-07-06,2018,7,6,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-06 23:19:00,2018,7,6,23,19,2018-07-06 23:25:00,"ASSP","2461-03830","N","N","N","0",32,0,32,14.5,36,"23.4",137,NA,NA,NA,NA,NA,NA,NA,"JOV, JAH","N",NA
"2018-07-06_SBI_ESP_19","2018-07-06_SBI_ESP",2018-07-06,2018,7,6,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-06 23:23:00,2018,7,6,23,23,2018-07-06 23:27:00,"ASSP","2461-03831","N","N","N","0",33,0,33,14.4,38.3,"23.7",140,NA,NA,NA,NA,NA,NA,NA,"JOV, JAH","N",NA
"2018-07-06_SBI_ESP_20","2018-07-06_SBI_ESP",2018-07-06,2018,7,6,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-06 23:36:00,2018,7,6,23,36,2018-07-06 23:40:00,"ASSP","2461-03832","N","N","N","3",35,0,35,14.6,38.2,"23.7",142,NA,NA,NA,NA,NA,NA,NA,"JOV, JAH","N",NA
"2018-07-07_SBI_ESP_06","2018-07-07_SBI_ESP",2018-07-07,2018,7,7,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-07 21:23:00,2018,7,7,21,23,2018-07-07 21:29:00,"ASSP","2461-03833","N","N","N","0",34,0,34,14.6,37.5,"23.5",135,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-07-06_SBI_ESP_21","2018-07-06_SBI_ESP",2018-07-06,2018,7,6,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-07 00:16:00,2018,7,7,0,16,2018-07-07 00:29:00,"ASSP","2461-03834","N","N","N","0",35,0,35,14.9,37.2,"23.4",136,NA,NA,NA,NA,NA,NA,NA,"JOV, JAH","N",NA
"2018-07-07_SBI_ESP_07","2018-07-07_SBI_ESP",2018-07-07,2018,7,7,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-07 21:28:00,2018,7,7,21,28,2018-07-07 21:36:00,"ASSP","2461-03835","N","N","N","0",37,0,37,14.1,37.1,"24.1",141,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-07-07_SBI_ESP_08","2018-07-07_SBI_ESP",2018-07-07,2018,7,7,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-07 21:30:00,2018,7,7,21,30,2018-07-07 21:34:00,"ASSP","2461-03836","N","N","N","0",34,0,34,14.8,38.8,"24.3",137,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-07-07_SBI_ESP_09","2018-07-07_SBI_ESP",2018-07-07,2018,7,7,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-07 21:36:00,2018,7,7,21,36,2018-07-07 21:41:00,"ASSP","2461-03837","N","N","N","0",34,0,34,15.3,39,"22.5",137,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-07-07_SBI_ESP_10","2018-07-07_SBI_ESP",2018-07-07,2018,7,7,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-07 21:54:00,2018,7,7,21,54,2018-07-07 22:00:00,"ASSP","2461-03838","N","N","N","1",33,0,33,14,37.2,"23.3",140,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-07-07_SBI_ESP_11","2018-07-07_SBI_ESP",2018-07-07,2018,7,7,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-07 21:54:00,2018,7,7,21,54,2018-07-07 22:00:00,"ASSP","2461-03839","N","N","N","0",31,0,31,14,37.3,"23.6",139,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-07-07_SBI_ESP_12","2018-07-07_SBI_ESP",2018-07-07,2018,7,7,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-07 22:12:00,2018,7,7,22,12,2018-07-07 22:17:00,"ASSP","2461-03840","N","N","N","0",34,0,34,13.2,36.5,"23.2",142,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-07-07_SBI_ESP_13","2018-07-07_SBI_ESP",2018-07-07,2018,7,7,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-07 22:12:00,2018,7,7,22,12,2018-07-07 22:18:00,"ASSP","2461-03841","N","N","N","0",35,0,35,15.1,38,"24.4",135,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-07-07_SBI_ESP_14","2018-07-07_SBI_ESP",2018-07-07,2018,7,7,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-07 22:28:00,2018,7,7,22,28,2018-07-07 22:35:00,"ASSP","2461-03842","N","N","N","1",34,0,34,14.5,38.2,"24.9",142,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-07-07_SBI_ESP_15","2018-07-07_SBI_ESP",2018-07-07,2018,7,7,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-07 23:49:00,2018,7,7,23,49,2018-07-07 23:54:00,"ASSP","2461-03843","N","N","N","3",36,0,36,14.2,37.5,"23.2",140,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-07-07_SBI_ESP_16","2018-07-07_SBI_ESP",2018-07-07,2018,7,7,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-07 23:58:00,2018,7,7,23,58,2018-07-08 00:04:00,"ASSP","2461-03844","N","N","N","0",31,0,31,14.8,36.5,"22.5",138,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-07-07_SBI_ESP_17","2018-07-07_SBI_ESP",2018-07-07,2018,7,7,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-08 00:06:00,2018,7,8,0,6,2018-07-08 00:11:00,"ASSP","2461-03845","N","N","N","2",35,0,35,14.9,38,"24.9",136,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-07-07_SBI_ESP_18","2018-07-07_SBI_ESP",2018-07-07,2018,7,7,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-08 00:09:00,2018,7,8,0,9,2018-07-08 00:18:00,"ASSP","2461-03846","N","N","N","3",36,0,36,14.4,37.8,"23.2",138,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-07-07_SBI_ESP_19","2018-07-07_SBI_ESP",2018-07-07,2018,7,7,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-08 00:06:00,2018,7,8,0,6,2018-07-08 00:17:00,"ASSP","2461-03847","N","N","N","1",36,0,36,14.1,37,"23",136,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-07-07_SBI_ESP_20","2018-07-07_SBI_ESP",2018-07-07,2018,7,7,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-08 00:21:00,2018,7,8,0,21,2018-07-08 00:24:00,"ASSP","2461-03848","N","N","N","2",31,0,31,14.5,37.7,"22.5",139,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-07-07_SBI_ESP_21","2018-07-07_SBI_ESP",2018-07-07,2018,7,7,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-08 00:38:00,2018,7,8,0,38,2018-07-08 00:44:00,"ASSP","2461-03849","N","N","N","3",31,0,31,14.3,37,"23.3",135,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
"2018-07-07_SBI_ESP_22","2018-07-07_SBI_ESP",2018-07-07,2018,7,7,"SBI","SBI","ESP",33.482528,-119.041599,2018-07-08 00:53:00,2018,7,8,0,53,2018-07-08 00:57:00,"ASSP","2461-03850","N","N","N","0",32,0,32,14.5,37.1,"23.3",137,NA,NA,NA,NA,NA,NA,NA,"JAH, JOV","N",NA
