catch_ID,session_ID,session_date,session_year,session_month,session_day,island_code,subisland_code,site_code,lat,long,capture_date,capture_year,capture_month,capture_day,capture_hour,capture_min,release_date,species,ind_code,band_no,recapture,replaced,diet,BP,uncorr_mass,mass_tare,mass_corr,culmen,skull_length,tarsus,wing,tail,sex,measurers,flagged,notes
1999-06-10_SBI_AP_10,1999-06-10_SBI_AP,6/10/1999,1999,6,10,SBI,SBI,AP,33.487622,-119.028535,6/11/1999 0:17,1999,6,11,0,17,NA,ASSP,1401-55783,1401-55783,N,N,N,D,ND,ND,ND,ND,ND,ND,140,ND,ND,SW,N,NA
1999-06-10_SBI_AP_11,1999-06-10_SBI_AP,6/10/1999,1999,6,10,SBI,SBI,AP,33.487622,-119.028535,6/11/1999 0:17,1999,6,11,0,17,NA,ASSP,1401-55784,1401-55784,N,N,N,B,ND,ND,ND,ND,ND,ND,133,ND,ND,SW,N,NA
1999-06-10_SBI_AP_12,1999-06-10_SBI_AP,6/10/1999,1999,6,10,SBI,SBI,AP,33.487622,-119.028535,6/11/1999 0:22,1999,6,11,0,22,NA,ASSP,1401-55785,1401-55785,N,N,N,B,ND,ND,ND,ND,ND,ND,142,ND,ND,SW,N,NA
1999-06-10_SBI_AP_13,1999-06-10_SBI_AP,6/10/1999,1999,6,10,SBI,SBI,AP,33.487622,-119.028535,6/11/1999 0:37,1999,6,11,0,37,NA,ASSP,1401-55786,1401-55786,N,N,N,D,ND,ND,ND,ND,ND,ND,133,ND,ND,SW,N,NA
1999-06-10_SBI_AP_14,1999-06-10_SBI_AP,6/10/1999,1999,6,10,SBI,SBI,AP,33.487622,-119.028535,6/11/1999 0:42,1999,6,11,0,42,NA,BLSP,1401-55787,1401-55787,N,N,N,D,ND,ND,ND,ND,ND,ND,177,ND,ND,SW,N,NA
1999-06-10_SBI_AP_15,1999-06-10_SBI_AP,6/10/1999,1999,6,10,SBI,SBI,AP,33.487622,-119.028535,6/11/1999 0:51,1999,6,11,0,51,NA,ASSP,1401-55788,1401-55788,N,N,N,B,ND,ND,ND,ND,ND,ND,135,ND,ND,SW,N,NA
1999-06-10_SBI_AP_16,1999-06-10_SBI_AP,6/10/1999,1999,6,10,SBI,SBI,AP,33.487622,-119.028535,6/11/1999 0:54,1999,6,11,0,54,NA,ASSP,1401-55789,1401-55789,N,N,N,B,ND,ND,ND,ND,ND,ND,140,ND,ND,SW,N,NA
1999-06-10_SBI_AP_17,1999-06-10_SBI_AP,6/10/1999,1999,6,10,SBI,SBI,AP,33.487622,-119.028535,6/11/1999 0:57,1999,6,11,0,57,NA,ASSP,1401-55790,1401-55790,N,N,N,D,ND,ND,ND,ND,ND,ND,140,ND,ND,SW,N,NA
1999-06-10_SBI_AP_18,1999-06-10_SBI_AP,6/10/1999,1999,6,10,SBI,SBI,AP,33.487622,-119.028535,6/11/1999 1:01,1999,6,11,1,1,NA,ASSP,1401-55791,1401-55791,N,N,N,PD,ND,ND,ND,ND,ND,ND,136,ND,ND,SW,N,NA
1999-06-10_SBI_AP_19,1999-06-10_SBI_AP,6/10/1999,1999,6,10,SBI,SBI,AP,33.487622,-119.028535,6/11/1999 1:04,1999,6,11,1,4,NA,ASSP,1401-55792,1401-55792,N,N,N,B,ND,ND,ND,ND,ND,ND,139,ND,ND,SW,N,NA
1999-06-10_SBI_AP_20,1999-06-10_SBI_AP,6/10/1999,1999,6,10,SBI,SBI,AP,33.487622,-119.028535,6/11/1999 1:12,1999,6,11,1,12,NA,ASSP,1401-55793,1401-55793,N,N,N,B,ND,ND,ND,ND,ND,ND,131,ND,ND,SW,N,NA
1999-06-10_SBI_AP_21,1999-06-10_SBI_AP,6/10/1999,1999,6,10,SBI,SBI,AP,33.487622,-119.028535,6/11/1999 1:37,1999,6,11,1,37,NA,ASSP,1401-55793,1401-55793,SNR,N,N,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,SW,N,NA
1999-06-10_SBI_AP_22,1999-06-10_SBI_AP,6/10/1999,1999,6,10,SBI,SBI,AP,33.487622,-119.028535,6/11/1999 1:17,1999,6,11,1,17,NA,ASSP,1401-55794,1401-55794,N,N,N,B,ND,ND,ND,ND,ND,ND,139,ND,ND,SW,N,NA
1999-06-10_SBI_AP_23,1999-06-10_SBI_AP,6/10/1999,1999,6,10,SBI,SBI,AP,33.487622,-119.028535,6/11/1999 1:32,1999,6,11,1,32,NA,ASSP,1401-55795,1401-55795,N,N,N,D,ND,ND,ND,ND,ND,ND,135,ND,ND,SW,N,NA
1999-06-10_SBI_AP_24,1999-06-10_SBI_AP,6/10/1999,1999,6,10,SBI,SBI,AP,33.487622,-119.028535,6/11/1999 1:35,1999,6,11,1,35,NA,ASSP,1401-55796,1401-55796,N,N,N,B,ND,ND,ND,ND,ND,ND,144,ND,ND,SW,N,NA
1999-06-10_SBI_AP_25,1999-06-10_SBI_AP,6/10/1999,1999,6,10,SBI,SBI,AP,33.487622,-119.028535,6/11/1999 1:42,1999,6,11,1,42,NA,ASSP,1401-55797,1401-55797,N,N,N,D,ND,ND,ND,ND,ND,ND,135,ND,ND,SW,N,NA
1999-06-10_SBI_AP_26,1999-06-10_SBI_AP,6/10/1999,1999,6,10,SBI,SBI,AP,33.487622,-119.028535,6/11/1999 1:47,1999,6,11,1,47,NA,ASSP,1401-55798,1401-55798,N,N,N,D,ND,ND,ND,ND,ND,ND,138,ND,ND,SW,N,NA
1999-06-10_SBI_AP_27,1999-06-10_SBI_AP,6/10/1999,1999,6,10,SBI,SBI,AP,33.487622,-119.028535,6/11/1999 1:58,1999,6,11,1,58,NA,BLSP,1401-55799,1401-55799,N,N,N,B,ND,ND,ND,ND,ND,ND,172,ND,ND,SW,N,NA
1999-06-11_SBI_WCliffs_01,1999-06-11_SBI_WCliffs,6/11/1999,1999,6,11,SBI,SBI,WCliffs,33.477633,-119.042881,6/11/1999 22:45,1999,6,11,22,45,NA,ASSP,1401-55800,1401-55800,N,N,N,D,ND,ND,ND,ND,ND,ND,136,ND,ND,SW,N,NA
1996-08-15_SBI_AP_01,1996-08-15_SBI_AP,8/15/1996,1996,8,15,SBI,SBI,AP,33.487622,-119.028535,8/15/1996 23:31,1996,8,15,23,31,NA,ASSP,1401-56151,1401-56151,N,N,N,PD,ND,ND,ND,ND,ND,ND,140,ND,ND,JR,N,NA
1996-08-15_SBI_AP_02,1996-08-15_SBI_AP,8/15/1996,1996,8,15,SBI,SBI,AP,33.487622,-119.028535,8/15/1996 23:40,1996,8,15,23,40,NA,ASSP,1401-56152,1401-56152,N,N,N,D,ND,ND,ND,ND,ND,ND,135,ND,ND,JR,N,NA
1996-08-15_SBI_AP_03,1996-08-15_SBI_AP,8/15/1996,1996,8,15,SBI,SBI,AP,33.487622,-119.028535,8/15/1996 23:44,1996,8,15,23,44,NA,BLSP,1401-56153,1401-56153,N,N,N,PD,ND,ND,ND,ND,ND,ND,183,ND,ND,JR,N,NA
1996-08-15_SBI_AP_04,1996-08-15_SBI_AP,8/15/1996,1996,8,15,SBI,SBI,AP,33.487622,-119.028535,8/15/1996 23:50,1996,8,15,23,50,NA,BLSP,1401-56154,1401-56154,N,N,N,D,ND,ND,ND,ND,ND,ND,189,ND,ND,JR,N,NA
1996-08-15_SBI_AP_05,1996-08-15_SBI_AP,8/15/1996,1996,8,15,SBI,SBI,AP,33.487622,-119.028535,8/16/1996 0:20,1996,8,16,0,20,NA,ASSP,1401-56155,1401-56155,N,N,N,PD,ND,ND,ND,ND,ND,ND,143,ND,ND,JR,N,NA
1996-08-15_SBI_AP_06,1996-08-15_SBI_AP,8/15/1996,1996,8,15,SBI,SBI,AP,33.487622,-119.028535,8/16/1996 0:47,1996,8,16,0,47,NA,LHSP,1401-56156,1401-56156,N,N,N,B,ND,ND,ND,ND,ND,ND,150,ND,ND,JR,N,NA
1996-08-15_SBI_AP_07,1996-08-15_SBI_AP,8/15/1996,1996,8,15,SBI,SBI,AP,33.487622,-119.028535,8/16/1996 1:20,1996,8,16,1,20,NA,ASSP,1401-56157,1401-56157,N,N,N,D,ND,ND,ND,ND,ND,ND,138,ND,ND,JR,N,NA
1996-08-15_SBI_AP_08,1996-08-15_SBI_AP,8/15/1996,1996,8,15,SBI,SBI,AP,33.487622,-119.028535,8/16/1996 1:37,1996,8,16,1,37,NA,BLSP,1401-56158,1401-56158,N,N,N,PD,ND,ND,ND,ND,ND,ND,179,ND,ND,JR,N,NA
1999-06-11_SBI_WCliffs_02,1999-06-11_SBI_WCliffs,6/11/1999,1999,6,11,SBI,SBI,WCliffs,33.477633,-119.042881,6/11/1999 23:26,1999,6,11,23,26,NA,ASSP,1401-56162,1401-56162,N,N,N,D,ND,ND,ND,ND,ND,ND,144,ND,ND,SW,N,faint white edging on rump
1999-06-11_SBI_WCliffs_03,1999-06-11_SBI_WCliffs,6/11/1999,1999,6,11,SBI,SBI,WCliffs,33.477633,-119.042881,6/11/1999 23:39,1999,6,11,23,39,NA,ASSP,1401-56163,1401-56163,N,N,N,B,ND,ND,ND,ND,ND,ND,138,ND,ND,SW,N,NA
1999-06-11_SBI_WCliffs_04,1999-06-11_SBI_WCliffs,6/11/1999,1999,6,11,SBI,SBI,WCliffs,33.477633,-119.042881,6/11/1999 23:39,1999,6,11,23,39,NA,ASSP,1401-56164,1401-56164,N,N,N,PD,ND,ND,ND,ND,ND,ND,137,ND,ND,SW,N,NA
1999-06-11_SBI_WCliffs_05,1999-06-11_SBI_WCliffs,6/11/1999,1999,6,11,SBI,SBI,WCliffs,33.477633,-119.042881,6/11/1999 23:47,1999,6,11,23,47,NA,ASSP,1401-56165,1401-56165,N,N,N,B,ND,ND,ND,ND,ND,ND,141,ND,ND,SW,N,NA
1999-06-11_SBI_WCliffs_06,1999-06-11_SBI_WCliffs,6/11/1999,1999,6,11,SBI,SBI,WCliffs,33.477633,-119.042881,6/12/1999 0:05,1999,6,12,0,5,NA,ASSP,1401-56166,1401-56166,N,N,N,D,ND,ND,ND,ND,ND,ND,141,ND,ND,SW,N,NA
1999-06-11_SBI_WCliffs_07,1999-06-11_SBI_WCliffs,6/11/1999,1999,6,11,SBI,SBI,WCliffs,33.477633,-119.042881,6/12/1999 0:12,1999,6,12,0,12,NA,ASSP,1401-56167,1401-56167,N,N,N,B,ND,ND,ND,ND,ND,ND,140,ND,ND,SW,N,NA
1999-06-11_SBI_WCliffs_08,1999-06-11_SBI_WCliffs,6/11/1999,1999,6,11,SBI,SBI,WCliffs,33.477633,-119.042881,6/12/1999 0:15,1999,6,12,0,15,NA,ASSP,1401-56168,1401-56168,N,N,N,D,ND,ND,ND,ND,ND,ND,135,ND,ND,SW,N,NA
1999-06-11_SBI_WCliffs_09,1999-06-11_SBI_WCliffs,6/11/1999,1999,6,11,SBI,SBI,WCliffs,33.477633,-119.042881,6/12/1999 0:40,1999,6,12,0,40,NA,ASSP,1401-56169,1401-56169,N,N,N,B,ND,ND,ND,ND,ND,ND,145,ND,ND,SW,N,NA
1999-06-11_SBI_WCliffs_10,1999-06-11_SBI_WCliffs,6/11/1999,1999,6,11,SBI,SBI,WCliffs,33.477633,-119.042881,6/12/1999 0:52,1999,6,12,0,52,NA,ASSP,1401-56170,1401-56170,N,N,N,D,ND,ND,ND,ND,ND,ND,135,ND,ND,SW,N,NA
1999-06-11_SBI_WCliffs_11,1999-06-11_SBI_WCliffs,6/11/1999,1999,6,11,SBI,SBI,WCliffs,33.477633,-119.042881,6/12/1999 0:54,1999,6,12,0,54,NA,ASSP,1401-56171,1401-56171,N,N,N,D,ND,ND,ND,ND,ND,ND,137,ND,ND,SW,N,NA
1999-06-11_SBI_WCliffs_12,1999-06-11_SBI_WCliffs,6/11/1999,1999,6,11,SBI,SBI,WCliffs,33.477633,-119.042881,6/12/1999 0:56,1999,6,12,0,56,NA,ASSP,1401-56172,1401-56172,N,N,N,D,ND,ND,ND,ND,ND,ND,140,ND,ND,SW,N,NA
1999-06-11_SBI_WCliffs_13,1999-06-11_SBI_WCliffs,6/11/1999,1999,6,11,SBI,SBI,WCliffs,33.477633,-119.042881,6/12/1999 1:05,1999,6,12,1,5,NA,ASSP,1401-56173,1401-56173,N,N,N,B,ND,ND,ND,ND,ND,ND,132,ND,ND,SW,N,NA
1999-06-11_SBI_WCliffs_14,1999-06-11_SBI_WCliffs,6/11/1999,1999,6,11,SBI,SBI,WCliffs,33.477633,-119.042881,6/12/1999 1:07,1999,6,12,1,7,NA,BLSP,1401-56174,1401-56174,N,N,N,B,ND,ND,ND,ND,ND,ND,167,ND,ND,SW,N,NA
1999-06-11_SBI_WCliffs_15,1999-06-11_SBI_WCliffs,6/11/1999,1999,6,11,SBI,SBI,WCliffs,33.477633,-119.042881,6/12/1999 1:11,1999,6,12,1,11,NA,ASSP,1401-56175,1401-56175,N,N,N,D,ND,ND,ND,ND,ND,ND,132,ND,ND,SW,N,NA
1999-06-11_SBI_WCliffs_16,1999-06-11_SBI_WCliffs,6/11/1999,1999,6,11,SBI,SBI,WCliffs,33.477633,-119.042881,6/12/1999 1:13,1999,6,12,1,13,NA,LHSP,1401-56176,1401-56176,N,N,N,D,ND,ND,ND,ND,ND,ND,144,ND,ND,SW,N,prominent white rump patch
1999-06-11_SBI_WCliffs_17,1999-06-11_SBI_WCliffs,6/11/1999,1999,6,11,SBI,SBI,WCliffs,33.477633,-119.042881,6/12/1999 1:23,1999,6,12,1,23,NA,ASSP,1401-56177,1401-56177,N,N,N,D,ND,ND,ND,ND,ND,ND,140,ND,ND,SW,N,NA
1999-06-11_SBI_WCliffs_18,1999-06-11_SBI_WCliffs,6/11/1999,1999,6,11,SBI,SBI,WCliffs,33.477633,-119.042881,6/12/1999 1:27,1999,6,12,1,27,NA,BLSP,1401-56178,1401-56178,N,N,N,B,ND,ND,ND,ND,ND,ND,173,ND,ND,SW,N,NA
1999-06-11_SBI_WCliffs_19,1999-06-11_SBI_WCliffs,6/11/1999,1999,6,11,SBI,SBI,WCliffs,33.477633,-119.042881,6/12/1999 1:35,1999,6,12,1,35,NA,ASSP,1401-56179,1401-56179,N,N,N,B,ND,ND,ND,ND,ND,ND,137,ND,ND,SW,N,NA
1999-06-11_SBI_WCliffs_20,1999-06-11_SBI_WCliffs,6/11/1999,1999,6,11,SBI,SBI,WCliffs,33.477633,-119.042881,6/12/1999 1:42,1999,6,12,1,42,NA,ASSP,1401-56180,1401-56180,N,N,N,B,ND,ND,ND,ND,ND,ND,130,ND,ND,SW,N,worn primaries and retrices
1999-06-11_SBI_WCliffs_21,1999-06-11_SBI_WCliffs,6/11/1999,1999,6,11,SBI,SBI,WCliffs,33.477633,-119.042881,6/12/1999 1:53,1999,6,12,1,53,NA,ASSP,1401-56181,1401-56181,N,N,N,B,ND,ND,ND,ND,ND,ND,135,ND,ND,SW,N,NA
1999-07-14_SBI_AP_01,1999-07-14_SBI_AP,7/14/1999,1999,7,14,SBI,SBI,AP,33.487622,-119.028535,7/14/1999 22:31,1999,7,14,22,31,NA,BLSP,1401-56182,1401-56182,N,N,N,B,ND,ND,ND,ND,ND,ND,175,ND,ND,SW,N,NA
1999-07-14_SBI_AP_02,1999-07-14_SBI_AP,7/14/1999,1999,7,14,SBI,SBI,AP,33.487622,-119.028535,7/14/1999 22:39,1999,7,14,22,39,NA,ASSP,1401-56185,1401-56185,N,N,N,D,ND,ND,ND,ND,ND,ND,136,ND,ND,SW,N,NA
1999-07-14_SBI_AP_03,1999-07-14_SBI_AP,7/14/1999,1999,7,14,SBI,SBI,AP,33.487622,-119.028535,7/14/1999 22:39,1999,7,14,22,39,NA,BLSP,1401-56186,1401-56186,N,N,N,PD,ND,ND,ND,ND,ND,ND,167,ND,ND,SW,N,NA
1999-07-14_SBI_AP_04,1999-07-14_SBI_AP,7/14/1999,1999,7,14,SBI,SBI,AP,33.487622,-119.028535,7/14/1999 22:49,1999,7,14,22,49,NA,BLSP,1401-56187,1401-56187,N,N,N,B,ND,ND,ND,ND,ND,ND,173,ND,ND,SW,N,NA
1999-07-14_SBI_AP_05,1999-07-14_SBI_AP,7/14/1999,1999,7,14,SBI,SBI,AP,33.487622,-119.028535,7/14/1999 22:51,1999,7,14,22,51,NA,ASSP,1401-56188,1401-56188,N,N,N,D,ND,ND,ND,ND,ND,ND,134,ND,ND,SW,N,NA
1999-07-14_SBI_AP_06,1999-07-14_SBI_AP,7/14/1999,1999,7,14,SBI,SBI,AP,33.487622,-119.028535,7/14/1999 22:57,1999,7,14,22,57,NA,BLSP,1401-56189,1401-56189,N,N,N,D,ND,ND,ND,ND,ND,ND,171,ND,ND,SW,N,NA
1999-07-14_SBI_AP_07,1999-07-14_SBI_AP,7/14/1999,1999,7,14,SBI,SBI,AP,33.487622,-119.028535,7/14/1999 23:00,1999,7,14,23,0,NA,ASSP,1401-56190,1401-56190,N,N,N,PD,ND,ND,ND,ND,ND,ND,137,ND,ND,SW,N,NA
1999-07-14_SBI_AP_08,1999-07-14_SBI_AP,7/14/1999,1999,7,14,SBI,SBI,AP,33.487622,-119.028535,7/14/1999 23:07,1999,7,14,23,7,NA,BLSP,1401-56191,1401-56191,N,N,N,B,ND,ND,ND,ND,ND,ND,174,ND,ND,SW,N,NA
1999-07-14_SBI_AP_09,1999-07-14_SBI_AP,7/14/1999,1999,7,14,SBI,SBI,AP,33.487622,-119.028535,7/14/1999 23:10,1999,7,14,23,10,NA,ASSP,1401-56192,1401-56192,N,N,N,D,ND,ND,ND,ND,ND,ND,137,ND,ND,SW,N,NA
1999-07-14_SBI_AP_10,1999-07-14_SBI_AP,7/14/1999,1999,7,14,SBI,SBI,AP,33.487622,-119.028535,7/14/1999 23:16,1999,7,14,23,16,NA,BLSP,1401-56193,1401-56193,N,N,N,B,ND,ND,ND,ND,ND,ND,175,ND,ND,SW,N,NA
1999-07-14_SBI_AP_11,1999-07-14_SBI_AP,7/14/1999,1999,7,14,SBI,SBI,AP,33.487622,-119.028535,7/14/1999 23:24,1999,7,14,23,24,NA,ASSP,1401-56194,1401-56194,N,N,N,D,ND,ND,ND,ND,ND,ND,136,ND,ND,SW,N,NA
1999-07-14_SBI_AP_12,1999-07-14_SBI_AP,7/14/1999,1999,7,14,SBI,SBI,AP,33.487622,-119.028535,7/14/1999 23:34,1999,7,14,23,34,NA,BLSP,1401-56195,1401-56195,N,N,N,PD,ND,ND,ND,ND,ND,ND,169,ND,ND,SW,N,NA
1999-07-14_SBI_AP_13,1999-07-14_SBI_AP,7/14/1999,1999,7,14,SBI,SBI,AP,33.487622,-119.028535,7/14/1999 23:47,1999,7,14,23,47,NA,ASSP,1401-56196,1401-56196,N,N,N,PD,ND,ND,ND,ND,ND,ND,139,ND,ND,SW,N,NA
1999-07-14_SBI_AP_14,1999-07-14_SBI_AP,7/14/1999,1999,7,14,SBI,SBI,AP,33.487622,-119.028535,7/14/1999 23:50,1999,7,14,23,50,NA,BLSP,1401-56197,1401-56197,N,N,N,B,ND,ND,ND,ND,ND,ND,178,ND,ND,SW,N,NA
1999-07-14_SBI_AP_15,1999-07-14_SBI_AP,7/14/1999,1999,7,14,SBI,SBI,AP,33.487622,-119.028535,7/14/1999 23:56,1999,7,14,23,56,NA,BLSP,1401-56198,1401-56198,N,N,N,B,ND,ND,ND,ND,ND,ND,168,ND,ND,SW,N,NA
1999-07-14_SBI_AP_16,1999-07-14_SBI_AP,7/14/1999,1999,7,14,SBI,SBI,AP,33.487622,-119.028535,7/15/1999 0:07,1999,7,15,0,7,NA,BLSP,1401-56199,1401-56199,N,N,N,PD,ND,ND,ND,ND,ND,ND,173,ND,ND,SW,N,NA
1999-07-14_SBI_AP_17,1999-07-14_SBI_AP,7/14/1999,1999,7,14,SBI,SBI,AP,33.487622,-119.028535,7/15/1999 0:12,1999,7,15,0,12,NA,BLSP,1401-56200,1401-56200,N,N,N,PD,ND,ND,ND,ND,ND,ND,180,ND,ND,SW,N,"Refeathering, regurgitated oil"
2014-06-23_SCI_SR_01,2014-06-23_SCI_SR,6/23/2014,2014,6,23,SCI,SR,SR,34.047666,-119.547674,6/23/2014 22:35,2014,6,23,22,35,6/23/2014 22:45,ASSP,1401-56207,1401-56207,N,N,N,3,34,0,34,13.3,ND,22.1,139,ND,ND,"DMM, JAH, EWW, CAC, SMC",N,NA
2014-06-23_SCI_SR_02,2014-06-23_SCI_SR,6/23/2014,2014,6,23,SCI,SR,SR,34.047666,-119.547674,6/23/2014 22:47,2014,6,23,22,47,6/23/2014 22:55,ASSP,1401-56208,1401-56208,N,N,N,4,36,0,36,15,ND,25.2,154,ND,ND,"DMM, JAH, EWW, CAC, SMC",N,NA
2014-06-23_SCI_SR_03,2014-06-23_SCI_SR,6/23/2014,2014,6,23,SCI,SR,SR,34.047666,-119.547674,6/23/2014 22:58,2014,6,23,22,58,6/23/2014 23:08,ASSP,1401-56209,1401-56209,N,N,N,3,ND,ND,ND,14.5,ND,24.6,145,ND,ND,"DMM, JAH, EWW, CAC, SMC",N,NA
2014-06-23_SCI_SR_04,2014-06-23_SCI_SR,6/23/2014,2014,6,23,SCI,SR,SR,34.047666,-119.547674,6/23/2014 23:11,2014,6,23,23,11,6/23/2014 23:20,ASSP,1401-56210,1401-56210,N,N,N,2,42,0,42,13.9,ND,24.9,146,ND,ND,"DMM, JAH, EWW, CAC, SMC",N,NA
2016-05-04_SCI_SR_01,2016-05-04_SCI_SR,5/4/2016,2016,5,4,SCI,SR,SR,34.047666,-119.547674,5/5/2016 0:01,2016,5,5,0,1,5/5/2016 0:09,ASSP,1401-56210,1401-56210,Y,N,N,3,37,0,37,14.9,39.3,22.7,147.5,ND,ND,"JAH, CAC, AJB",N,NA
2014-06-23_SCI_SR_05,2014-06-23_SCI_SR,6/23/2014,2014,6,23,SCI,SR,SR,34.047666,-119.547674,6/23/2014 23:45,2014,6,23,23,45,6/23/2014 23:52,ASSP,1401-56211,1401-56211,N,N,N,3,37,0,37,13.8,ND,25.9,140,ND,ND,"DMM, JAH, EWW, CAC, SMC",N,NA
2014-06-23_SCI_SR_06,2014-06-23_SCI_SR,6/23/2014,2014,6,23,SCI,SR,SR,34.047666,-119.547674,6/24/2014 0:08,2014,6,24,0,8,6/24/2014 0:15,ASSP,1401-56212,1401-56212,N,N,N,3,35,0,35,15.1,ND,26.3,148,ND,ND,"DMM, JAH, EWW, CAC, SMC",N,NA
2014-06-23_SCI_SR_07,2014-06-23_SCI_SR,6/23/2014,2014,6,23,SCI,SR,SR,34.047666,-119.547674,6/24/2014 0:22,2014,6,24,0,22,6/24/2014 0:32,ASSP,1401-56213,1401-56213,N,N,N,3,37,0,37,14.8,ND,24.7,144,ND,ND,"DMM, JAH, EWW, CAC, SMC",N,NA
2014-06-23_SCI_SR_08,2014-06-23_SCI_SR,6/23/2014,2014,6,23,SCI,SR,SR,34.047666,-119.547674,6/24/2014 0:42,2014,6,24,0,42,6/24/2014 0:55,ASSP,1401-56214,1401-56214,N,N,N,3,35,0,35,15,ND,22,141,ND,ND,"DMM, JAH, EWW, CAC, SMC",N,NA
2014-06-23_SCI_SR_09,2014-06-23_SCI_SR,6/23/2014,2014,6,23,SCI,SR,SR,34.047666,-119.547674,6/24/2014 1:11,2014,6,24,1,11,6/24/2014 1:19,ASSP,1401-56215,1401-56215,N,N,N,3,38,0,38,14.6,ND,24.9,140,ND,ND,"DMM, JAH, EWW, CAC, SMC",N,NA
2015-06-16_SCI_SR_01,2015-06-16_SCI_SR,6/16/2015,2015,6,16,SCI,SR,SR,34.047666,-119.547674,6/17/2015 0:45,2015,6,17,0,45,6/17/2015 0:57,ASSP,1401-56216,1401-56216,N,N,N,1,36,0,36,14,39.1,25.9,139,ND,ND,"JAH, PTL",N,NA
2015-06-16_SCI_SR_02,2015-06-16_SCI_SR,6/16/2015,2015,6,16,SCI,SR,SR,34.047666,-119.547674,6/17/2015 1:04,2015,6,17,1,4,6/17/2015 1:10,ASSP,1401-56217,1401-56217,N,N,N,2,35,0,35,15,36.2,26.1,143,ND,ND,"JAH, PTL",N,NA
2015-06-16_SCI_SR_03,2015-06-16_SCI_SR,6/16/2015,2015,6,16,SCI,SR,SR,34.047666,-119.547674,6/17/2015 1:25,2015,6,17,1,25,6/17/2015 1:31,ASSP,1401-56218,1401-56218,N,N,N,1,34,0,34,14,36.5,23.9,139,ND,ND,"JAH, PTL",N,NA
2015-06-17_SCI_SR_01,2015-06-17_SCI_SR,6/17/2015,2015,6,17,SCI,SR,SR,34.047666,-119.547674,6/17/2015 21:44,2015,6,17,21,44,6/17/2015 21:52,ASSP,1401-56219,1401-56219,N,N,N,2,36,0,36,15.9,44,21.5,145,ND,ND,"JAH, PTL, DMM, MGB, CAC",N,NA
2015-06-17_SCI_SR_02,2015-06-17_SCI_SR,6/17/2015,2015,6,17,SCI,SR,SR,34.047666,-119.547674,6/17/2015 22:04,2015,6,17,22,4,6/17/2015 22:13,ASSP,1401-56220,1401-56220,N,N,N,1,33,0,33,14,43.7,24.8,142,ND,ND,"JAH, PTL, DMM, MGB, CAC",N,NA
2015-06-17_SCI_SR_03,2015-06-17_SCI_SR,6/17/2015,2015,6,17,SCI,SR,SR,34.047666,-119.547674,6/17/2015 22:36,2015,6,17,22,36,6/17/2015 22:43,ASSP,1401-56221,1401-56221,N,N,N,1,36,0,36,14.8,39.1,25.2,143,ND,ND,"JAH, PTL, DMM, MGB, CAC",N,NA
2015-06-17_SCI_SR_04,2015-06-17_SCI_SR,6/17/2015,2015,6,17,SCI,SR,SR,34.047666,-119.547674,6/17/2015 22:41,2015,6,17,22,41,6/17/2015 22:50,ASSP,1401-56222,1401-56222,N,N,N,2,39,0,39,15.5,38.2,21.1,140,ND,ND,"JAH, PTL, DMM, MGB, CAC",N,NA
2015-06-17_SCI_SR_05,2015-06-17_SCI_SR,6/17/2015,2015,6,17,SCI,SR,SR,34.047666,-119.547674,6/17/2015 23:02,2015,6,17,23,2,6/17/2015 23:06,ASSP,1401-56223,1401-56223,N,N,N,3,35,0,35,14.8,38.1,24.3,135,ND,ND,"JAH, PTL, DMM, MGB, CAC",N,NA
2015-06-17_SCI_SR_06,2015-06-17_SCI_SR,6/17/2015,2015,6,17,SCI,SR,SR,34.047666,-119.547674,6/17/2015 23:30,2015,6,17,23,30,6/17/2015 23:38,ASSP,1401-56224,1401-56224,N,N,N,1,38,0,38,15.2,39.6,22.1,134,ND,ND,"JAH, PTL, DMM, MGB, CAC",N,NA
2015-06-17_SCI_SR_07,2015-06-17_SCI_SR,6/17/2015,2015,6,17,SCI,SR,SR,34.047666,-119.547674,6/17/2015 23:47,2015,6,17,23,47,6/18/2015 0:07,ASSP,1401-56225,1401-56225,N,N,N,3,35,0,35,14.6,37.9,22.3,139,ND,ND,"JAH, PTL, DMM, MGB, CAC",N,NA
2015-06-17_SCI_SR_08,2015-06-17_SCI_SR,6/17/2015,2015,6,17,SCI,SR,SR,34.047666,-119.547674,6/17/2015 23:55,2015,6,17,23,55,6/18/2015 0:04,ASSP,1401-56226,1401-56226,N,N,N,0,34,0,34,13.1,37,24.1,135,ND,ND,"JAH, PTL, DMM, MGB, CAC",N,NA
2015-06-17_SCI_SR_09,2015-06-17_SCI_SR,6/17/2015,2015,6,17,SCI,SR,SR,34.047666,-119.547674,6/18/2015 0:12,2015,6,18,0,12,6/18/2015 0:18,ASSP,1401-56227,1401-56227,N,N,N,0,36,0,36,15.1,39.3,25.2,141,ND,ND,"JAH, PTL, DMM, MGB, CAC",N,NA
2015-06-17_SCI_SR_10,2015-06-17_SCI_SR,6/17/2015,2015,6,17,SCI,SR,SR,34.047666,-119.547674,6/18/2015 0:34,2015,6,18,0,34,6/18/2015 0:43,ASSP,1401-56228,1401-56228,N,N,N,0,36,0,36,13.8,37.4,25.2,142,ND,ND,"JAH, PTL, DMM, MGB, CAC",N,NA
